-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr5_0000001_5000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr5_5000001_10000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr5_10000001_15000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr5_15000001_20000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr5_20000001_25000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr5_25000001_30000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr5_30000001_35000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr5_35000001_40000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr5_40000001_45000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr5_45000001_50000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr5_50000001_51681258.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr5_0000001_5000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr5_5000001_10000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr5_10000001_15000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr5_15000001_20000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr5_20000001_25000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr5_25000001_30000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr5_30000001_35000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr5_35000001_40000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr5_40000001_45000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr5_45000001_50000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr5_50000001_51681258.vcf.gz
