-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr8_0000001_5000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr8_5000001_10000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr8_10000001_15000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr8_15000001_20000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr8_20000001_25000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr8_25000001_30000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr8_30000001_35000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr8_35000001_40000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr8_40000001_45000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr8_45000001_50000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr8_50000001_50715851.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr8_0000001_5000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr8_5000001_10000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr8_10000001_15000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr8_15000001_20000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr8_20000001_25000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr8_25000001_30000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr8_30000001_35000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr8_35000001_40000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr8_40000001_45000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr8_45000001_50000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr8_50000001_50715851.vcf.gz
