-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr1_0000001_5000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr1_5000001_10000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr1_10000001_15000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr1_15000001_20000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr1_20000001_25000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr1_25000001_30000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr1_30000001_35000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr1_35000001_40000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr1_40000001_45000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr1_45000001_45975824.vcf.gz
