-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr3_0000001_5000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr3_5000001_10000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr3_10000001_15000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr3_15000001_20000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr3_20000001_25000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr3_25000001_30000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr3_30000001_35000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr3_35000001_40000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr3_40000001_45000000.vcf.gz
-I /scratch/st-angert-1/3_genotypeGVCF/gvcf_all_chr3_45000001_49847277.vcf.gz
