-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr7_0000001_5000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr7_5000001_10000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr7_10000001_15000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr7_15000001_20000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr7_20000001_25000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr7_25000001_30000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr7_30000001_35000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr7_35000001_40000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr7_40000001_45000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gold/gvcf_gold_chr7_45000001_45947006.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr7_0000001_5000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr7_5000001_10000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr7_10000001_15000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr7_15000001_20000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr7_20000001_25000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr7_25000001_30000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr7_30000001_35000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr7_35000001_40000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr7_40000001_45000000.vcf.gz
-I /scratch/st-angert-1/genotypeGVCF/gvcf_gold_chr7_45000001_45947006.vcf.gz
